-0.0025804,-0.00032667,0.0015814,0.0026134,0.0021316,-0.00015928,-0.0022391,-0.0018946,-0.00060992,0.00094336,0.0017155,0.00071715,-0.00065158,-0.0014957,-0.0010002,0.00057531,0.0018911,0.001616,-0.00050159,-0.0019657,-0.0015556,-0.00031461,0.0010262,0.0017612,0.00081591,-0.00059696,-0.0012269,-0.00092222,0.00045395,0.0011323,0.00059636,-0.00029292,-0.0010908,-0.001019,9.3721e-05,0.0011396,0.0012284,0.0004523,-0.00064993,-0.0013631,-0.00085261,0.00029891,0.0008732,0.00081607,3.7219e-05,-0.00049058,-0.00057052,-3.1916e-05,0.00047649,0.00020285,0.00016811,-0.00034094,-0.00053424,-0.0003729,-8.5542e-05,0.00068121,0.00097343,0.00073758,-0.00017594,-0.001263,-0.0014457,-0.00066161,0.00067623,0.0015662,0.0013588,0.00035122,-0.0010185,-0.0015812,-0.00094302,0.00029662,0.0012821,0.0014825,0.00044881,-0.0012367,-0.0017903,-0.00089432,-0.0001428,0.00058447,0.0014567,0.0014402,0.0023409,0.002461,-0.00045855,-0.0046592,-0.008038,-0.0073233,-0.00049604,0.00978,0.017011,0.015368,0.00020451,-0.023996,-0.030835,-0.011075,0.014894,0.033579,0.025985,-0.004665,-0.025796,-0.02369,-0.0058503,0.012826,0.0086798,0.0074124,0.008559,0.00010303,-0.0097384,-0.009759,-0.0054305,0.0026023,0.0071668,0.0064083,0.0025903,-0.0028819,-0.0047657,-0.0034434,-0.00071587,0.002739,0.0032351,0.00082192,-0.0013473,-0.0015185,-0.00076661,0.00017427,0.0010329,0.00083479,-0.0004644,-0.00082769,0.0002755,0.00035431,0.00026439,7.1013e-05,-0.00052696,-0.0010458,-0.00099932,0.0017971,0.0014941,0.0005247,-0.00053116,-0.0015153,-0.0012452,2.1233e-05,0.0010813,0.0011428,0.00050602,-0.00065382,-0.0013536,-0.00059826,0.0012234,0.0014592,-0.00021142,-0.0010612,-0.00093305,-0.00039977,0.00057649,0.0010943,0.00064492,-7.9226e-05,-0.00056441,-0.00077186,-0.00049513,0.0001136,0.0004323,0.00051988,0.00054915,-1.31e-05,-0.00043076,-0.00042229,-0.00053217,2.6856e-05,0.00049113,0.00024975,0.00030682,5.5397e-05,-0.0004847,-0.00025322,-3.3143e-05,9.5539e-05,0.00052195,0.00021115,-0.00033286,-0.00049624,-0.00032945,0.00029002,0.00050124,0.00016775,-0.00028518,-0.00039108,0.00025672,0.00078792,0.00049316,-0.00047603,-0.0015468,-0.0014347,0.00031409,0.0017358,0.0019391,0.0011593,-0.0008035,-0.0022107,-0.0021727,-0.00084235,0.0013263,0.0030725,0.0020611,-0.0016651,-0.0025531,-0.00052723,0.00081496,0.00079291,0.00014062,-0.00012485,-6.4364e-05,-0.00038175,-0.00017253,0.00017985,-0.00028897,0.0017555,0.00067321,-0.0019132,-0.0015579,0.00022316,0.00081086,0.00069627,0.00084596,0.00024169,-0.00083499,-0.00074235,-0.00039254,5.7972e-05,0.00065732,0.00048907,-5.6105e-05,-0.00046801,-0.00069401,-0.00015346,0.001072,0.0010891,0.00012967,-0.00092829,-0.001358,-0.00078665,9.9151e-05,0.0019417,0.0015992,-0.00090572,-0.0014257,-0.00074998,0.00052596,0.0011695,0.00042735,-0.00046944,-0.00092307,-0.00090353,2.1888e-05,0.0011158,0.0012342,0.00060273,-0.00056114,-0.001411,-0.0011625,-6.5234e-05,0.0010059,0.0011538,0.00062072,-0.00044293,-0.00088207,-0.0004983,-0.0001609,0.000541,0.00042423,2.43e-05,-2.2152e-05,-0.00032541,-0.00013599,0.00013024,0.00011212,0.00013649,-3.9315e-05,-0.00010797,-0.00013283,-4.302e-05,0.00014891,-7.0299e-05,0.00010098,8.4254e-05,-0.00014115,0.00020384,-4.9985e-05,-8.427e-05,0.00013023,-0.00019573,-0.00012655,-0.00031474,-0.00018054,0.00033529,0.00070095,0.00087601,8.2021e-05,-0.00090855,-0.0014722,-0.00087193,0.00045609,0.0016712,0.0014842,-0.00014426,-0.0012543,-0.0013273,-5.8039e-05,0.00097603,0.00095517,4.9175e-05,-0.00095301,-0.00098305,-0.00037705,0.00095738,0.0014275,0.00078511,-0.00035598,-0.0014707,-0.0014049,-0.00048933,0.001231,0.0016807,0.00033958,-0.00039965,-0.0008645,-0.00075058,0.00012484,0.00048645,0.00048371,4.7629e-05,-0.00036282,-0.00049711,-0.00024867,0.00052173,0.00069169,0.00044736,-8.4533e-05,-0.00089358,-0.00094135,-0.00033699,0.00038571,0.0010409,0.00090025,0.00036136,-0.00038753,-0.0011529,-0.0008968,-0.00028881,0.00048726,0.0012361,0.00080318,-0.00028879,-0.0011743,-0.00088047,0.00061756,0.0011789,0.00054965,-0.00047451,-0.001074,-0.0010121,-5.3765e-05,0.0012779,0.0012146,0.00039091,-0.00085345,-0.0016426,-0.00017461,0.0012932,0.00096984,-4.4303e-05,-0.0012724,-0.0010948,-4.0209e-06,0.00099412,0.0015096,0.00061606,-0.0006935,-0.0014393,-0.0010338,5.32e-05,0.00098706,0.0011073,0.00027644,-0.00056946,-0.00070122,-0.00034579,0.00029052,0.00059057,0.00024777,-0.00025099,-0.00056243,-0.00044113,8.9194e-05,0.00053071,0.0007217,0.00040962,-0.00032327,-0.00072026,-0.00078442,-0.00035763,0.00043508,0.00094531,0.00060638,7.5184e-05,-0.00048057,-0.00078314,-0.00024357,0.00028868,0.00043625,0.0002956,-0.00021664,-0.00061882,-0.00048977,9.9321e-05,0.0013561,0.0013156,-0.00034545,-0.0013332,-0.0016932,-0.00087677,0.00093421,0.0018329,0.0015137,0.00029428,-0.0011516,-0.0016035,-0.00087554,9.7505e-05,0.00080112,0.00069788,1.2603e-05,-0.00035981,-0.00016524,0.00064035,0.0012281,0.0013112,0.00045075,-0.0026762,-0.0052121,-0.0036461,0.0008245,0.0057491,0.008964,0.0077473,-1.7886e-05,-0.010949,-0.018761,-0.012014,0.010532,0.021566,0.013422,0.0046253,-0.011592,-0.019521,-0.0087492,-0.0031418,0.011159,0.021279,0.0040918,-0.0098984,-0.012408,-0.003716,0.0061863,0.0028656,0.0045382,-0.0010496,-0.0037215,-0.0027221,-0.00080138,0.0026029,0.0041464,0.00085614,-0.002612,-0.0032116,-0.0011409,0.0026486,0.002177,-0.0002173,-0.00097745,-0.0016113,-0.00069955,0.0013555,0.0014927,0.00041265,-0.00093641,-0.0011864,-0.00021795,0.0005827,0.00089957,0.0002243,-0.00073448,-0.00087222,-0.00039013,0.00071623,0.0012633,0.00056535,-0.00032339,-0.0011232,-0.0010852,-8.0583e-05,0.00082931,0.00098528,0.00039432,-0.0004654,-0.00079079,-0.00035979,0.00033769,0.00076146,0.00022208,-0.00034989,-0.00062703,-0.00060663,0.00021359,0.00070134,0.0006541,0.0002971,-0.00034549,-0.00069238,-0.00061936,-5.4208e-05,0.00050474,0.00041965,0.00027349,-0.00022617,-0.00055753,7.5559e-05,0.00046565,0.00062906,0.00033867,-0.00082796,-0.0013237,-0.0010003,-8.3206e-05,0.0016627,0.0022041,0.0013274,-0.00019651,-0.0024736,-0.003582,-0.0013051,0.0022677,0.003522,0.0022337,-0.00076362,-0.0024164,-0.0019061,-0.00063936,0.001181,0.0014477,0.00042006,-0.00063248,-0.0010865,-0.0002737,0.00086695,0.0016005,0.0011343,-0.0004287,-0.0019482,-0.0025918,-0.0017352,0.00041472,0.0026381,0.0039728,0.0030567,0.0011343,0.00036593,-0.023129,0.0069099,0.0080649,0.0054088,0.0013363,-0.0022539,-0.0036244,-0.0027664,-0.00074722,0.0015811,0.0021286,0.0013873,0.0001314,-0.0013099,-0.001086,-0.00046989,0.0002698,0.0010182,0.00031816,-0.00020568,-0.00031812,-0.00027336,0.00023358,0.0003302,-0.00023773,-0.00064002,-0.00029782,0.00050081,0.00082215,0.00065634,-0.00015122,-0.00097795,-0.00082463,-0.00037344,0.00064133,0.0010169,0.00035529,-0.00031635,-0.00080907,-0.0003953,0.0004138,0.00088304,0.00046144,-0.00058102,-0.001082,-0.00078377,0.00017536,0.0012063,0.0012354,0.00029877,-0.00064135,-0.0012348,-0.00091301,7.217e-05,0.00078681,0.00090536,0.00040315,-0.00027856,-0.00078824,-0.00036853,0.0001874,0.00042024,0.00061712,-0.00023052,-0.00074481,-0.00054835,-0.00013628,0.00072878,0.00099243,0.00059934,-0.0004182,-0.0010795,-0.00091096,-0.00023546,0.00071635,0.0010134,0.00059418,-0.00041043,-0.0006605,-0.00038372,-6.6402e-05,0.00062779,0.00031487,-0.00016588,-0.00034136,-0.00073888,-0.00010699,0.00058449,0.00084007,0.00090725,-0.0001532,-0.0010829,-0.0013277,-0.00060231,0.00063506,0.0014194,0.0011902,-0.00030524,-0.0012313,-0.00092845,0.00023804,0.00081756,0.00068298,4.7955e-05,-0.0010504,-0.00086884,-0.00016339,0.00080536,0.0014653,0.00065754,-0.0004615,-0.0015111,-0.0013665,0.00033655,0.0010602,0.00088715,0.00029924,-0.00046741,-0.00041082,-0.00040633,8.64e-05,0.00033777,0.00014284,7.2453e-05,-0.00037949,-0.0004949,-0.00033957,0.00042156,0.00098701,0.0010385,0.00046475,-0.0014591,-0.0022598,-0.000692,0.0010873,0.0018688,0.001347,-0.00024219,-0.0013326,-0.0012488,-0.00023611,0.00086823,0.0010346,0.00028427,-0.00075445,-0.0010759,-0.00059978,0.00046887,0.0016011,0.0011409,-0.00039717,-0.0012286,-0.0010762,-0.00032774,0.00097136,0.0010104,-0.00059773,-0.0013172,-0.00077092,0.0011299,0.0031447,0.0027256,-0.00027087,-0.0045966,-0.006245,-0.0032808,0.0021337,0.0074991,0.0081775,0.0047151,-0.0016228,-0.010857,-0.013352,-0.0040246,0.0020004,0.013584,0.019493,0.005206,-0.015338,-0.016759,-0.011915,0.010154,0.010063,0.0061441,0.0027512,-0.0013486,-0.0055953,-0.0062905,-0.0022213,0.00275,0.0045226,0.0029104,0.00013656,-0.0024255,-0.0025879,-0.0006747,0.0011377,0.0013904,0.00049472,-0.00028227,-0.00076453,-9.1402e-05,0.00049655,6.3504e-05,-0.00030016,-0.00086275,-0.00043822,0.00076985,0.0013122,0.0010154,-0.00030111,-0.0015636,-0.001469,-0.00030053,0.00089753,0.0016247,0.00078034,-0.00064378,-0.0010253,-0.00064771,0.00022906,0.00085099,0.00058476,-0.00014855,-0.00091904,-0.0009428,-2.077e-05,0.00072042,0.001434,0.00094984,-0.0008936,-0.0014057,-0.00091204,-7.3012e-05,0.0010063,0.0010753,0.0002944,-0.00049873,-0.00078782,-0.00037592,0.00038297,0.00061596,0.00024774,-0.00026449,-0.00065431,-0.00045511,0.00015242,0.00053355,0.00066498,0.00047375,-0.00030835,-0.00076796,-0.00067175,-0.00034216,0.0005106,0.00080694,0.00037809,-0.00017094,-0.0005726,-0.0002101,0.00022685,0.00057125,0.00038702,-0.00052586,-0.00093145,-0.00099842,-0.00020352,0.0011856,0.0017029,0.0018962,0.00013146,-0.0028544,-0.003295,-0.00094971,0.0022607,0.0030373,0.0014932,-0.00044321,-0.0020765,-0.0018435,-0.00032636,0.0011947,0.0015772,0.00037931,-0.00080702,-0.0012696,-0.00051158,0.00073458,0.0011832,0.00080393,-0.00047089,-0.0012062,-0.00076474,-0.00011843,0.00096596,0.0010641,-0.00027372,-0.00061875,-0.00028303,-7.6497e-05,0.00037015,0.00038185,-4.0639e-05,-0.000276,-0.00036967,-0.00028982,0.00012848,0.00039645,0.00051539,0.00038598,-0.00014289,-0.0006057,-0.00081034,-0.00032161,0.0003744,0.0008041,0.00071508,8.6945e-06,-0.00063648,-0.00065885,-0.00012477,0.00034449,0.00055667,0.00018275,-0.00048344,-0.00060602,-0.00021727,0.000364,0.00088106,0.00067431,-0.00016121,-0.00081504,-0.00094863,-0.00046888,0.00052204,0.0010433,0.00058241,-0.00022663,-0.00080032,-0.00063294,0.00024487,0.0011812,0.00067195,-0.00065451,-0.0013148,-0.001143,0.00018381,0.0014256,0.0016446,0.00071425,-0.00089581,-0.0018245,-0.0013278,0.0003341,0.0012603,0.0010212,0.0004217,-0.00062343,-0.00086814,-0.00033525,0.00032866,0.00070807,0.00027909,-0.00016846,-0.00091385,-0.00072338,0.00015841,0.0007452,0.0012179,0.00058461,-0.00034928,-0.0012314,-0.0012664,-0.0003808,0.00062508,0.0013369,0.0010043,2.9904e-06,-0.00096774,-0.001024,-0.00029935,0.0007469,0.0009747,0.00020129,-0.0007465,-0.0013873,-0.00048829,0.00094534,0.0018118,0.0012407,-0.00078803,-0.001887,-0.0011438,7.6249e-05,0.00087968,0.0012041,0.00032165,-0.00078735,-0.00097329,-0.00026078,0.00067626,0.0010963,0.0010127,-4.6766e-05,-0.0010239,-0.0010163,-0.0014579,-0.0013067,0.0026509,0.0019687,0.00029247,-0.006121,-0.00098734,0.0094215,0.01199,-0.0055541,-0.023841,-0.0051077,0.0091482,0.01486,0.010169,-0.006679,-0.010877,-0.0035217,-0.00052328,0.0015307,0.0051875,0.0028715,-0.0005081,-0.0023363,-0.0026969,-0.00016382,0.0017374,0.00094906,-3.8078e-05,-0.00063873,-0.00058186,-5.3866e-05,0.00038271,0.00037865,0.00011719,0.00034257,6.7832e-06,-0.00044758,-0.00063148,-0.00099294,-7.9397e-05,0.0013162,0.0015264,0.00056603,-0.00076983,-0.0014869,-0.001219,6.9558e-05,0.0010663,0.0010772,0.00041812,-0.0005581,-0.00091367,-0.00025863,0.00045282,0.00081843,0.00047621,-0.0005786,-0.0011752,-0.00097489,6.4572e-05,0.001196,0.001787,0.00090736,-0.00063511,-0.0015108,-0.0020875,-0.00083093,0.0016542,0.0021378,0.00091457,-0.00073339,-0.0015512,-0.00085772,0.00039856,0.0012081,0.00067961,-0.00025693,-0.0013021,-0.0011223,0.00017042,0.0010445,0.0016451,0.00083404,-0.00072294,-0.0015726,-0.0014832,-0.00033661,0.0010679,0.0016115,0.00094684,-0.00044188,-0.0012136,-0.00085617,2.6562e-05,0.00080369,0.00074564,1.2556e-05,-0.00066194,-0.00089235,-0.00018465,0.0006916,0.0009843,0.00068456,-0.00040943,-0.0011096,-0.00079056,-9.841e-05,0.00075476,0.00093541,0.00010207,-0.0003824,-0.00066337,-0.00026215,0.00060041,0.00038472,0.00023982,-0.00020492,-0.00094061,-0.0003528,0.00015504,0.00046333,0.0010092,0.00036058,-0.0004066,-0.00080338,-0.00082636,9.7188e-05,0.00061243,0.00063037,0.00028599,-0.00068714,-0.0005489,6.7752e-05,0.0002854,0.001079,0.00041839,-0.0011222,-0.0010981,-0.00057742,0.00040756,0.0012172,0.00099516,0.00041076,-0.00072154,-0.0012189,-0.00079919,-4.8343e-05,0.00086368,0.00097323,0.0003746,-0.00047978,-0.00076045,-0.00034131,0.00028066,0.00060224,0.00033526,-0.00024351,-0.00068899,-0.00041329,0.0001124,0.00049384,0.00066013,0.0003399,-0.00031692,-0.00062413,-0.0004938,-0.00011604,0.00041747,0.00055692,0.00011282,-0.00031869,-0.00046803,-0.00018509,0.00061161,0.00082676,0.00023677,-0.00054882,-0.0013885,-0.001066,0.00048137,0.0014681,0.0014283,0.00050248,-0.00095775,-0.001549,-0.0010158,3.6483e-05,0.0010872,0.0010968,0.00042754,-0.00039696,-0.00092123,-0.00053155,0.00026174,0.00068502,0.00046851,-0.00012131,-0.0007871,-0.00073547,0.00015189,0.00074719,0.00074292,0.00042034,-0.00059653,-0.0010073,-0.00052556,-3.6046e-05,0.00091755,0.0013662,0.00092596,-8.6933e-05,-0.0014406,-0.0026709,-0.0023878,-0.0005464,0.0019317,0.004468,0.0050761,0.0038493,-0.00061457,-0.0070704,-0.0095644,-0.013429,-0.003313,0.011766,0.030781,0.030528,-0.023929,-0.041771,-0.01752,0.0048717,0.018855,0.025104,0.0085277,-0.0058394,-0.010232,-0.016135,-0.010095,0.004496,0.012177,0.0097061,0.0038706,-0.0019295,-0.010724,-0.0055903,0.00080406,0.0033672,0.0036274,0.0019335,-0.00061722,-0.0017011,-0.0013834,-0.00059359,0.00048866,0.0010949,0.00059819,-0.00016605,-0.00080966,-0.0010596,-7.8838e-05,0.00084289,0.0011969,0.00090845,-0.00045501,-0.0013161,-0.001202,-0.00034155,0.00076795,0.0014368,0.00089809,-0.00087655,-0.0011915,-0.00026263,0.00048407,0.00096149,0.00048669,-0.00057241,-0.0011957,-0.0007824,0.00025439,0.0010943,0.001281,0.00054302,-0.00069406,-0.0013411,-0.0010128,-0.00012897,0.00075826,0.0013049,0.0005854,-0.00051046,-0.00074134,-0.00063965,0.00019206,0.00069174,0.00041876,-4.6367e-05,-0.00074372,-0.00075821,-7.7808e-05,0.00063243,0.0011239,0.00078119,-0.00046874,-0.0011257,-0.0011046,-0.00027416,0.00098311,0.0010679,0.00041641,-0.00040896,-0.00090194,-0.00040748,0.00039196,0.00066379,0.00037782,-0.00030336,-0.00080105,-0.00061486,0.00013718,0.00074151,0.00090839,0.00041371,-0.00047173,-0.00089307,-0.00078717,-9.7897e-05,0.00057253,0.00081939,0.00048566,-0.00030609,-0.00056521,-0.00047415,3.1163e-05,0.00068084,0.00037267,-0.00011589,-0.00059372,-0.00078558,8.9583e-05,0.00070221,0.00070666,0.00057092,-0.00042536,-0.00097371,-0.00048723,-0.00017766,0.00059847,0.00077069,0.00013181,-0.00028198,-0.00063526,-0.00021201,0.00042863,0.00060089,0.00027158,-0.00039304,-0.00075566,-0.00064972,0.00012725,0.00085087,0.00076947,0.00036467,-0.00042138,-0.0009503,-0.00053219,0.0002608,0.00071992,0.00044686,-0.00015714,-0.0009639,-0.00058368,0.00062253,0.0010364,0.00095271,-0.00022256,-0.0012367,-0.0012183,-0.00068799,0.00059062,0.0016489,0.0011343,0.00013439,-0.00080532,-0.0015054,-0.00072094,0.00035212,0.00085844,0.00076789,0.00023213,-0.00054137,-0.0006353,-0.00011233,0.00023366,0.00067907,0.00029935,-0.00036161,-0.00075691,-0.00078076,7.8949e-05,0.00092751,0.0011026,0.00050005,-0.00051638,-0.0012066,-0.00091477,-1.0683e-05,0.00072441,0.0009687,0.00037795,-0.00033107,-0.0006429,-0.00048923,0.00018069,0.00060292,0.00047188,-0.00012672,-0.00075965,-0.00083692,1.927e-05,0.00082317,0.001043,0.00057824,-0.00061799,-0.0010316,-0.00083429,4.1652e-05,0.00076439,0.00060964,0.00040627,-0.00037072,-0.00062611,-0.00017862,0.00015647,0.00062476,0.00043374,-0.00031253,-0.00080603,-0.00087371,-5.8964e-05,0.0010548,0.0012411,0.00059926,-0.00053983,-0.0014367,-0.001044,0.00010084,0.00089312,0.00095297,0.00028949,-0.0004941,-0.00061057,-9.2922e-05,0.00051434,0.00059019,6.7561e-05,-0.00067665,-0.0013196,-0.00096956,0.00036849,0.0014882,0.0022883,0.001639,-0.00043911,-0.0021716,-0.0039228,-0.0035317,0.00035433,0.0054795,0.0089381,0.0013234,-0.007931,-0.0058608,-0.0021056,0.00099288,0.002721,0.0042877,0.00075034,0.0021766,0.0063517,-0.012895,-0.0057307,-0.0018208,0.0042307,0.011545,0.0013821,-0.0035585,-0.0052864,-0.0029521,0.00066119,0.0021417,0.001915,0.00036555,-0.00026149,0.0010027,0.00066115,-0.0027787,-0.0021117,-0.00041559,0.00092398,0.0022391,0.0021508,0.0005647,-0.0010762,-0.0024282,-0.0025417,4.2315e-05,0.0025039,0.0020663,0.00037256,-0.0009838,-0.0013416,-0.00078209,0.00029376,0.0010312,0.00062754,-0.00019075,-0.000724,-0.00084061,5.591e-05,0.00087665,0.00061893,0.00032368,-0.00029521,-0.00077749,-0.00059174,3.3981e-05,0.00040995,0.00049589,0.00037499,-0.00029871,-0.00053287,-0.00029378,0.00041807,0.00064252,0.00026026,-0.00021761,-0.0011001,-0.00074977,0.00029225,0.00091827,0.0011094,0.00035417,-0.00068211,-0.0011242,-0.0007037,0.00020109,0.0008249,0.00067886,0.00011681,-0.00040514,-0.00063051,-0.00015026,0.00037794,0.00028147,0.00021488,-0.00016381,-0.00047597,-0.00011244,0.00012723,0.00029484,0.00025127
